period,stateid,stateDescription,sectorid,sectorName,price,price-units
2023-02,HI,Hawaii,ALL,all sectors,41.12,cents per kilowatt-hour
2023-02,HI,Hawaii,COM,commercial,41.76,cents per kilowatt-hour
2023-02,HI,Hawaii,IND,industrial,38.13,cents per kilowatt-hour
2023-02,HI,Hawaii,OTH,other,,cents per kilowatt-hour
2023-02,HI,Hawaii,RES,residential,44.24,cents per kilowatt-hour
2023-02,HI,Hawaii,TRA,transportation,0,cents per kilowatt-hour
2023-02,ID,Idaho,ALL,all sectors,8.56,cents per kilowatt-hour
2023-02,ID,Idaho,COM,commercial,8.22,cents per kilowatt-hour
2023-02,ID,Idaho,IND,industrial,6.01,cents per kilowatt-hour
2023-02,ID,Idaho,OTH,other,,cents per kilowatt-hour
2023-02,ID,Idaho,RES,residential,10.19,cents per kilowatt-hour
2023-02,ID,Idaho,TRA,transportation,0,cents per kilowatt-hour
2023-02,IL,Illinois,ALL,all sectors,12.11,cents per kilowatt-hour
2023-08,WNC,West North Central,RES,residential,14.21,cents per kilowatt-hour
2023-08,WNC,West North Central,TRA,transportation,12.64,cents per kilowatt-hour
2023-08,SAT,South Atlantic,ALL,all sectors,11.99,cents per kilowatt-hour
2023-08,SAT,South Atlantic,COM,commercial,10.64,cents per kilowatt-hour
2023-08,SAT,South Atlantic,IND,industrial,8.04,cents per kilowatt-hour
2023-08,SAT,South Atlantic,OTH,other,,cents per kilowatt-hour
2023-08,SAT,South Atlantic,RES,residential,14.28,cents per kilowatt-hour
2023-08,SAT,South Atlantic,TRA,transportation,10.53,cents per kilowatt-hour
2023-08,ESC,East South Central,ALL,all sectors,10.9,cents per kilowatt-hour
2023-08,ESC,East South Central,COM,commercial,11.94,cents per kilowatt-hour
2023-08,ESC,East South Central,IND,industrial,6.9,cents per kilowatt-hour
2023-08,ESC,East South Central,OTH,other,,cents per kilowatt-hour
2023-08,ESC,East South Central,RES,residential,12.79,cents per kilowatt-hour
2023-08,ESC,East South Central,TRA,transportation,0,cents per kilowatt-hour
2023-08,WSC,West South Central,ALL,all sectors,10.92,cents per kilowatt-hour
2023-08,WSC,West South Central,COM,commercial,9.84,cents per kilowatt-hour
2023-08,WSC,West South Central,IND,industrial,8.26,cents per kilowatt-hour
2023-08,WSC,West South Central,OTH,other,,cents per kilowatt-hour
2023-08,WSC,West South Central,RES,residential,13.56,cents per kilowatt-hour
2023-08,WSC,West South Central,TRA,transportation,7.01,cents per kilowatt-hour
2023-08,MTN,Mountain,ALL,all sectors,11.8,cents per kilowatt-hour
2023-08,MTN,Mountain,COM,commercial,11.55,cents per kilowatt-hour
2023-08,MTN,Mountain,IND,industrial,8.68,cents per kilowatt-hour
2023-08,MTN,Mountain,OTH,other,,cents per kilowatt-hour
2023-08,MTN,Mountain,RES,residential,13.92,cents per kilowatt-hour
2023-08,MTN,Mountain,TRA,transportation,13.11,cents per kilowatt-hour
2023-08,PACC,Pacific Contiguous,ALL,all sectors,21.77,cents per kilowatt-hour
2023-08,PACC,Pacific Contiguous,COM,commercial,22.5,cents per kilowatt-hour
2023-08,PACC,Pacific Contiguous,IND,industrial,15.58,cents per kilowatt-hour
2023-08,PACC,Pacific Contiguous,OTH,other,,cents per kilowatt-hour
2023-08,PACC,Pacific Contiguous,RES,residential,24.22,cents per kilowatt-hour
2023-08,PACC,Pacific Contiguous,TRA,transportation,13.51,cents per kilowatt-hour
2023-08,PACN,Pacific Noncontiguous,ALL,all sectors,30.14,cents per kilowatt-hour
2023-08,PACN,Pacific Noncontiguous,COM,commercial,28.81,cents per kilowatt-hour
2023-08,PACN,Pacific Noncontiguous,IND,industrial,27.85,cents per kilowatt-hour
2023-08,PACN,Pacific Noncontiguous,OTH,other,,cents per kilowatt-hour
2023-08,PACN,Pacific Noncontiguous,RES,residential,34.22,cents per kilowatt-hour
2023-08,PACN,Pacific Noncontiguous,TRA,transportation,0,cents per kilowatt-hour
2023-08,US,U.S. Total,ALL,all sectors,13.27,cents per kilowatt-hour
2023-08,US,U.S. Total,COM,commercial,13.08,cents per kilowatt-hour
2023-08,US,U.S. Total,IND,industrial,8.9,cents per kilowatt-hour
2023-08,US,U.S. Total,OTH,other,,cents per kilowatt-hour
2023-08,US,U.S. Total,RES,residential,15.91,cents per kilowatt-hour
2023-10,AR,Arkansas,IND,industrial,6.93,cents per kilowatt-hour
2023-10,AR,Arkansas,OTH,other,,cents per kilowatt-hour
2023-10,AR,Arkansas,RES,residential,12.73,cents per kilowatt-hour
2023-10,AR,Arkansas,TRA,transportation,13.2,cents per kilowatt-hour
2023-10,CA,California,ALL,all sectors,25.92,cents per kilowatt-hour
2023-10,CA,California,COM,commercial,24.75,cents per kilowatt-hour
2023-10,CA,California,IND,industrial,20.15,cents per kilowatt-hour
2023-10,CA,California,OTH,other,,cents per kilowatt-hour
2023-10,CA,California,RES,residential,31.78,cents per kilowatt-hour
2023-10,CA,California,TRA,transportation,14.92,cents per kilowatt-hour
2023-10,CO,Colorado,ALL,all sectors,11.56,cents per kilowatt-hour
2023-02,KY,Kentucky,ALL,all sectors,10.41,cents per kilowatt-hour
2023-02,KY,Kentucky,COM,commercial,12.05,cents per kilowatt-hour
2023-02,KY,Kentucky,IND,industrial,7.19,cents per kilowatt-hour
2023-02,KY,Kentucky,OTH,other,,cents per kilowatt-hour
2023-09,RI,Rhode Island,TRA,transportation,17.44,cents per kilowatt-hour
2023-09,SC,South Carolina,ALL,all sectors,10.83,cents per kilowatt-hour
2023-09,SC,South Carolina,COM,commercial,10.52,cents per kilowatt-hour
2023-09,SC,South Carolina,IND,industrial,6.94,cents per kilowatt-hour
2023-09,SC,South Carolina,OTH,other,,cents per kilowatt-hour
2023-09,SC,South Carolina,RES,residential,14.04,cents per kilowatt-hour
2023-09,SC,South Carolina,TRA,transportation,0,cents per kilowatt-hour
2023-09,SD,South Dakota,ALL,all sectors,10.82,cents per kilowatt-hour
2023-09,SD,South Dakota,COM,commercial,10.44,cents per kilowatt-hour
2023-09,SD,South Dakota,IND,industrial,8.18,cents per kilowatt-hour
2023-09,SD,South Dakota,OTH,other,,cents per kilowatt-hour
2023-09,SD,South Dakota,RES,residential,13.24,cents per kilowatt-hour
2023-09,SD,South Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-09,TN,Tennessee,ALL,all sectors,10.58,cents per kilowatt-hour
2023-09,TN,Tennessee,COM,commercial,11.61,cents per kilowatt-hour
2023-09,TN,Tennessee,IND,industrial,6.18,cents per kilowatt-hour
2023-09,TN,Tennessee,OTH,other,,cents per kilowatt-hour
2023-09,TN,Tennessee,RES,residential,11.78,cents per kilowatt-hour
2023-09,TN,Tennessee,TRA,transportation,0,cents per kilowatt-hour
2023-09,TX,Texas,ALL,all sectors,10.91,cents per kilowatt-hour
2023-09,TX,Texas,COM,commercial,9.23,cents per kilowatt-hour
2023-09,TX,Texas,IND,industrial,7.69,cents per kilowatt-hour
2023-09,TX,Texas,OTH,other,,cents per kilowatt-hour
2023-09,TX,Texas,RES,residential,14.68,cents per kilowatt-hour
2023-09,TX,Texas,TRA,transportation,7.49,cents per kilowatt-hour
2023-09,UT,Utah,ALL,all sectors,9.53,cents per kilowatt-hour
2023-09,UT,Utah,COM,commercial,9.22,cents per kilowatt-hour
2023-09,UT,Utah,IND,industrial,7.1,cents per kilowatt-hour
2023-09,UT,Utah,OTH,other,,cents per kilowatt-hour
2023-09,UT,Utah,RES,residential,11.85,cents per kilowatt-hour
2023-09,UT,Utah,TRA,transportation,12.33,cents per kilowatt-hour
2023-09,VT,Vermont,ALL,all sectors,17.8,cents per kilowatt-hour
2023-09,VT,Vermont,COM,commercial,18.31,cents per kilowatt-hour
2023-09,VT,Vermont,IND,industrial,11.39,cents per kilowatt-hour
2023-09,VT,Vermont,OTH,other,,cents per kilowatt-hour
2023-09,VT,Vermont,RES,residential,21.21,cents per kilowatt-hour
2023-09,VT,Vermont,TRA,transportation,0,cents per kilowatt-hour
2023-09,VA,Virginia,ALL,all sectors,10.43,cents per kilowatt-hour
2023-09,VA,Virginia,COM,commercial,8.29,cents per kilowatt-hour
2023-09,VA,Virginia,IND,industrial,9.12,cents per kilowatt-hour
2023-09,VA,Virginia,OTH,other,,cents per kilowatt-hour
2023-09,VA,Virginia,RES,residential,14.69,cents per kilowatt-hour
2023-09,VA,Virginia,TRA,transportation,9.02,cents per kilowatt-hour
2023-09,WA,Washington,ALL,all sectors,9.52,cents per kilowatt-hour
2023-09,WA,Washington,COM,commercial,9.87,cents per kilowatt-hour
2023-09,WA,Washington,IND,industrial,6.4,cents per kilowatt-hour
2023-09,WA,Washington,OTH,other,,cents per kilowatt-hour
2023-09,WA,Washington,RES,residential,11.38,cents per kilowatt-hour
2023-01,TN,Tennessee,ALL,all sectors,10.9,cents per kilowatt-hour
2023-01,TN,Tennessee,COM,commercial,12.05,cents per kilowatt-hour
2023-01,TN,Tennessee,IND,industrial,6.6,cents per kilowatt-hour
2023-01,TN,Tennessee,OTH,other,,cents per kilowatt-hour
2023-01,TN,Tennessee,RES,residential,12.04,cents per kilowatt-hour
2023-01,TN,Tennessee,TRA,transportation,0,cents per kilowatt-hour
2023-01,TX,Texas,ALL,all sectors,10.03,cents per kilowatt-hour
2023-01,TX,Texas,COM,commercial,8.86,cents per kilowatt-hour
2023-01,TX,Texas,IND,industrial,6.48,cents per kilowatt-hour
2023-01,TX,Texas,OTH,other,,cents per kilowatt-hour
2023-01,TX,Texas,RES,residential,14.36,cents per kilowatt-hour
2023-01,TX,Texas,TRA,transportation,7.09,cents per kilowatt-hour
2023-01,UT,Utah,ALL,all sectors,8.77,cents per kilowatt-hour
2023-01,UT,Utah,COM,commercial,7.95,cents per kilowatt-hour
2023-01,UT,Utah,IND,industrial,7.41,cents per kilowatt-hour
2023-01,UT,Utah,OTH,other,,cents per kilowatt-hour
2023-01,UT,Utah,RES,residential,10.65,cents per kilowatt-hour
2023-01,UT,Utah,TRA,transportation,12.41,cents per kilowatt-hour
2023-01,VT,Vermont,ALL,all sectors,17.2,cents per kilowatt-hour
2023-01,VT,Vermont,COM,commercial,17.39,cents per kilowatt-hour
2023-01,VT,Vermont,IND,industrial,11.99,cents per kilowatt-hour
2023-01,VT,Vermont,OTH,other,,cents per kilowatt-hour
2023-01,VT,Vermont,RES,residential,19.96,cents per kilowatt-hour
2023-01,VT,Vermont,TRA,transportation,0,cents per kilowatt-hour
2023-01,VA,Virginia,ALL,all sectors,11.53,cents per kilowatt-hour
2023-01,VA,Virginia,COM,commercial,9.99,cents per kilowatt-hour
2023-01,VA,Virginia,IND,industrial,9.4,cents per kilowatt-hour
2023-01,VA,Virginia,OTH,other,,cents per kilowatt-hour
2023-01,VA,Virginia,RES,residential,13.96,cents per kilowatt-hour
2023-01,VA,Virginia,TRA,transportation,12.21,cents per kilowatt-hour
2023-01,WA,Washington,ALL,all sectors,9.55,cents per kilowatt-hour
2023-01,WA,Washington,COM,commercial,9.99,cents per kilowatt-hour
2023-01,WA,Washington,IND,industrial,6.36,cents per kilowatt-hour
2023-01,WA,Washington,OTH,other,,cents per kilowatt-hour
2023-01,WA,Washington,RES,residential,10.49,cents per kilowatt-hour
2023-01,WA,Washington,TRA,transportation,10.06,cents per kilowatt-hour
2023-01,WV,West Virginia,ALL,all sectors,10.05,cents per kilowatt-hour
2023-08,NEW,New England,COM,commercial,18.94,cents per kilowatt-hour
2023-08,NEW,New England,IND,industrial,15.7,cents per kilowatt-hour
2023-08,NEW,New England,OTH,other,,cents per kilowatt-hour
2023-08,NEW,New England,RES,residential,27.11,cents per kilowatt-hour
2023-08,NEW,New England,TRA,transportation,13.43,cents per kilowatt-hour
2023-08,MAT,Middle Atlantic,ALL,all sectors,16,cents per kilowatt-hour
2023-08,MAT,Middle Atlantic,COM,commercial,16.06,cents per kilowatt-hour
2023-08,MAT,Middle Atlantic,IND,industrial,7.89,cents per kilowatt-hour
2023-08,MAT,Middle Atlantic,OTH,other,,cents per kilowatt-hour
2023-08,MAT,Middle Atlantic,RES,residential,19.74,cents per kilowatt-hour
2023-08,MAT,Middle Atlantic,TRA,transportation,15.18,cents per kilowatt-hour
2023-08,ENC,East North Central,ALL,all sectors,12.04,cents per kilowatt-hour
2023-08,ENC,East North Central,COM,commercial,11.96,cents per kilowatt-hour
2023-08,ENC,East North Central,IND,industrial,8.04,cents per kilowatt-hour
2023-08,ENC,East North Central,OTH,other,,cents per kilowatt-hour
2023-08,ENC,East North Central,RES,residential,15.72,cents per kilowatt-hour
2023-08,ENC,East North Central,TRA,transportation,6.79,cents per kilowatt-hour
2023-08,WNC,West North Central,ALL,all sectors,11.52,cents per kilowatt-hour
2023-08,WNC,West North Central,COM,commercial,11.25,cents per kilowatt-hour
2023-08,WNC,West North Central,IND,industrial,8.62,cents per kilowatt-hour
2023-08,WNC,West North Central,OTH,other,,cents per kilowatt-hour
2023-02,UT,Utah,IND,industrial,7.01,cents per kilowatt-hour
2023-02,UT,Utah,OTH,other,,cents per kilowatt-hour
2023-02,UT,Utah,RES,residential,10.79,cents per kilowatt-hour
2023-02,UT,Utah,TRA,transportation,12.41,cents per kilowatt-hour
2023-02,VT,Vermont,ALL,all sectors,17.27,cents per kilowatt-hour
2023-02,VT,Vermont,COM,commercial,17.49,cents per kilowatt-hour
2023-02,VT,Vermont,IND,industrial,11.23,cents per kilowatt-hour
2023-02,VT,Vermont,OTH,other,,cents per kilowatt-hour
2023-02,VT,Vermont,RES,residential,20.28,cents per kilowatt-hour
2023-02,VT,Vermont,TRA,transportation,0,cents per kilowatt-hour
2023-02,VA,Virginia,ALL,all sectors,10.94,cents per kilowatt-hour
2023-02,VA,Virginia,COM,commercial,9.19,cents per kilowatt-hour
2023-02,VA,Virginia,IND,industrial,8.83,cents per kilowatt-hour
2023-02,VA,Virginia,OTH,other,,cents per kilowatt-hour
2023-02,VA,Virginia,RES,residential,14.32,cents per kilowatt-hour
2023-02,VA,Virginia,TRA,transportation,11.32,cents per kilowatt-hour
2023-02,WA,Washington,ALL,all sectors,9.65,cents per kilowatt-hour
2023-02,WA,Washington,COM,commercial,9.99,cents per kilowatt-hour
2023-08,US,U.S. Total,TRA,transportation,13.26,cents per kilowatt-hour
2023-09,AL,Alabama,ALL,all sectors,11.67,cents per kilowatt-hour
2023-09,AL,Alabama,COM,commercial,12.95,cents per kilowatt-hour
2023-09,AL,Alabama,IND,industrial,6.99,cents per kilowatt-hour
2023-09,AL,Alabama,OTH,other,,cents per kilowatt-hour
2023-09,AL,Alabama,RES,residential,14.89,cents per kilowatt-hour
2023-09,AL,Alabama,TRA,transportation,0,cents per kilowatt-hour
2023-09,AK,Alaska,ALL,all sectors,21.15,cents per kilowatt-hour
2023-03,DC,District of Columbia,IND,industrial,10.59,cents per kilowatt-hour
2023-03,DC,District of Columbia,OTH,other,,cents per kilowatt-hour
2023-03,DC,District of Columbia,RES,residential,16.06,cents per kilowatt-hour
2023-03,DC,District of Columbia,TRA,transportation,10.76,cents per kilowatt-hour
2023-03,FL,Florida,ALL,all sectors,13.2,cents per kilowatt-hour
2023-03,FL,Florida,COM,commercial,12.03,cents per kilowatt-hour
2023-03,FL,Florida,IND,industrial,9.81,cents per kilowatt-hour
2023-03,FL,Florida,OTH,other,,cents per kilowatt-hour
2023-03,FL,Florida,RES,residential,14.65,cents per kilowatt-hour
2023-03,FL,Florida,TRA,transportation,11.66,cents per kilowatt-hour
2023-03,GA,Georgia,ALL,all sectors,10.5,cents per kilowatt-hour
2023-03,GA,Georgia,COM,commercial,10.52,cents per kilowatt-hour
2023-03,GA,Georgia,IND,industrial,6,cents per kilowatt-hour
2023-03,GA,Georgia,OTH,other,,cents per kilowatt-hour
2023-03,GA,Georgia,RES,residential,13.49,cents per kilowatt-hour
2023-03,GA,Georgia,TRA,transportation,6.29,cents per kilowatt-hour
2023-03,HI,Hawaii,ALL,all sectors,40.94,cents per kilowatt-hour
2023-03,HI,Hawaii,COM,commercial,41.55,cents per kilowatt-hour
2023-03,HI,Hawaii,IND,industrial,38,cents per kilowatt-hour
2023-03,HI,Hawaii,OTH,other,,cents per kilowatt-hour
2023-03,HI,Hawaii,RES,residential,44.06,cents per kilowatt-hour
2023-03,HI,Hawaii,TRA,transportation,0,cents per kilowatt-hour
2023-03,ID,Idaho,ALL,all sectors,8.41,cents per kilowatt-hour
2023-03,ID,Idaho,COM,commercial,8.28,cents per kilowatt-hour
2023-03,ID,Idaho,IND,industrial,5.98,cents per kilowatt-hour
2023-03,ID,Idaho,OTH,other,,cents per kilowatt-hour
2023-03,ID,Idaho,RES,residential,10.03,cents per kilowatt-hour
2023-03,ID,Idaho,TRA,transportation,0,cents per kilowatt-hour
2023-03,IL,Illinois,ALL,all sectors,12.29,cents per kilowatt-hour
2023-03,IL,Illinois,COM,commercial,11.48,cents per kilowatt-hour
2023-03,IL,Illinois,IND,industrial,8.36,cents per kilowatt-hour
2023-03,IL,Illinois,OTH,other,,cents per kilowatt-hour
2023-03,IL,Illinois,RES,residential,17.38,cents per kilowatt-hour
2023-03,IL,Illinois,TRA,transportation,6.87,cents per kilowatt-hour
2023-03,IN,Indiana,ALL,all sectors,12.42,cents per kilowatt-hour
2023-03,IN,Indiana,COM,commercial,13.73,cents per kilowatt-hour
2023-03,IN,Indiana,IND,industrial,9.07,cents per kilowatt-hour
2023-03,IN,Indiana,OTH,other,,cents per kilowatt-hour
2023-03,IN,Indiana,RES,residential,16.02,cents per kilowatt-hour
2023-03,IN,Indiana,TRA,transportation,13.1,cents per kilowatt-hour
2023-03,IA,Iowa,ALL,all sectors,8.28,cents per kilowatt-hour
2023-03,IA,Iowa,COM,commercial,9.14,cents per kilowatt-hour
2023-03,IA,Iowa,IND,industrial,5.76,cents per kilowatt-hour
2023-03,IA,Iowa,OTH,other,,cents per kilowatt-hour
2023-03,IA,Iowa,RES,residential,11.99,cents per kilowatt-hour
2023-03,IA,Iowa,TRA,transportation,0,cents per kilowatt-hour
2023-03,KS,Kansas,ALL,all sectors,11.06,cents per kilowatt-hour
2023-03,KS,Kansas,COM,commercial,11.2,cents per kilowatt-hour
2023-03,KS,Kansas,IND,industrial,8.16,cents per kilowatt-hour
2023-03,KS,Kansas,OTH,other,,cents per kilowatt-hour
2023-03,KS,Kansas,RES,residential,13.72,cents per kilowatt-hour
2023-03,KS,Kansas,TRA,transportation,0,cents per kilowatt-hour
2023-03,KY,Kentucky,ALL,all sectors,9.68,cents per kilowatt-hour
2023-03,KY,Kentucky,COM,commercial,11.21,cents per kilowatt-hour
2023-03,KY,Kentucky,IND,industrial,6.43,cents per kilowatt-hour
2023-03,KY,Kentucky,OTH,other,,cents per kilowatt-hour
2023-03,KY,Kentucky,RES,residential,12.28,cents per kilowatt-hour
2023-09,WA,Washington,TRA,transportation,10.02,cents per kilowatt-hour
2023-09,WV,West Virginia,ALL,all sectors,10.1,cents per kilowatt-hour
2023-09,WV,West Virginia,COM,commercial,10.68,cents per kilowatt-hour
2023-09,WV,West Virginia,IND,industrial,7.29,cents per kilowatt-hour
2023-09,WV,West Virginia,OTH,other,,cents per kilowatt-hour
2023-04,AR,Arkansas,IND,industrial,6.26,cents per kilowatt-hour
2023-04,AR,Arkansas,OTH,other,,cents per kilowatt-hour
2023-04,AR,Arkansas,RES,residential,12.36,cents per kilowatt-hour
2023-04,AR,Arkansas,TRA,transportation,15.83,cents per kilowatt-hour
2023-04,CA,California,ALL,all sectors,23.23,cents per kilowatt-hour
2023-04,CA,California,COM,commercial,21.37,cents per kilowatt-hour
2023-04,CA,California,IND,industrial,15.81,cents per kilowatt-hour
2023-04,CA,California,OTH,other,,cents per kilowatt-hour
2023-04,CA,California,RES,residential,29.7,cents per kilowatt-hour
2023-04,CA,California,TRA,transportation,11.51,cents per kilowatt-hour
2023-04,CO,Colorado,ALL,all sectors,11.08,cents per kilowatt-hour
2023-04,CO,Colorado,COM,commercial,11.18,cents per kilowatt-hour
2023-04,CO,Colorado,IND,industrial,8.17,cents per kilowatt-hour
2023-04,CO,Colorado,OTH,other,,cents per kilowatt-hour
2023-04,CO,Colorado,RES,residential,13.53,cents per kilowatt-hour
2023-04,CO,Colorado,TRA,transportation,12.4,cents per kilowatt-hour
2023-04,CT,Connecticut,ALL,all sectors,26.29,cents per kilowatt-hour
2023-04,CT,Connecticut,COM,commercial,20.99,cents per kilowatt-hour
2023-04,CT,Connecticut,IND,industrial,15.46,cents per kilowatt-hour
2023-04,CT,Connecticut,OTH,other,,cents per kilowatt-hour
2023-04,CT,Connecticut,RES,residential,34.48,cents per kilowatt-hour
2023-04,CT,Connecticut,TRA,transportation,17.33,cents per kilowatt-hour
2023-04,DE,Delaware,ALL,all sectors,12.72,cents per kilowatt-hour
2023-04,DE,Delaware,COM,commercial,12.19,cents per kilowatt-hour
2023-04,DE,Delaware,IND,industrial,7.7,cents per kilowatt-hour
2023-04,DE,Delaware,OTH,other,,cents per kilowatt-hour
2023-04,DE,Delaware,RES,residential,15.47,cents per kilowatt-hour
2023-04,DE,Delaware,TRA,transportation,0,cents per kilowatt-hour
2023-04,DC,District of Columbia,ALL,all sectors,16.11,cents per kilowatt-hour
2023-04,DC,District of Columbia,COM,commercial,16.79,cents per kilowatt-hour
2023-04,DC,District of Columbia,IND,industrial,11.16,cents per kilowatt-hour
2023-04,DC,District of Columbia,OTH,other,,cents per kilowatt-hour
2023-04,DC,District of Columbia,RES,residential,15.3,cents per kilowatt-hour
2023-04,DC,District of Columbia,TRA,transportation,9.86,cents per kilowatt-hour
